order_id,return_date,return_reason
16494,2025-10-08,Not Needed
101412,2024-04-27,Damaged
71415,2024-11-10,Not Needed
99886,2025-08-29,Bad Quality
74155,2025-09-07,Wrong Item
61137,2025-06-20,Not Needed
724,2025-10-06,Not Needed
58225,2025-01-15,Bad Quality
112269,2025-06-14,Not Needed
12994,2025-07-24,Damaged
5090,2025-09-12,Damaged
21444,2025-11-12,Wrong Item
66767,2025-10-04,Wrong Item
115912,2025-08-23,Bad Quality
18533,2024-12-08,Damaged
85449,2025-11-18,Damaged
67447,2025-06-15,Damaged
3505,2025-03-24,Wrong Item
72549,2025-10-09,Damaged
41565,2024-10-27,Damaged
94764,2025-11-16,Not Needed
1984,2025-10-25,Not Needed
83313,2025-03-19,Damaged
106039,2025-10-06,Not Needed
7432,2024-12-08,Damaged
81505,2025-11-12,Wrong Item
60060,2025-04-17,Bad Quality
273,2025-11-18,Damaged
74582,2025-08-06,Wrong Item
104744,2025-10-07,Damaged
30162,2024-10-27,Damaged
51213,2024-08-14,Bad Quality
51154,2025-02-12,Bad Quality
53445,2025-08-20,Damaged
108596,2025-10-26,Bad Quality
53154,2025-06-11,Bad Quality
82285,2025-06-30,Bad Quality
1796,2025-06-01,Wrong Item
2624,2025-10-23,Bad Quality
62488,2025-09-11,Not Needed
27548,2025-04-24,Wrong Item
114194,2025-08-18,Not Needed
72320,2025-10-03,Not Needed
10366,2025-11-18,Wrong Item
34464,2025-11-26,Not Needed
29762,2025-04-25,Damaged
69253,2025-05-21,Wrong Item
105473,2025-04-11,Wrong Item
113954,2025-10-26,Bad Quality
13293,2025-10-17,Not Needed
86026,2025-08-10,Damaged
39327,2024-11-10,Wrong Item
40701,2025-10-22,Not Needed
2713,2025-08-20,Wrong Item
86510,2025-08-20,Damaged
40026,2025-09-28,Wrong Item
100463,2025-08-02,Wrong Item
51425,2025-09-08,Wrong Item
100574,2025-08-09,Wrong Item
88643,2025-01-08,Bad Quality
30523,2025-06-24,Damaged
52884,2024-10-17,Bad Quality
34313,2024-11-02,Bad Quality
34115,2025-11-20,Bad Quality
39964,2024-09-23,Bad Quality
113252,2024-09-21,Damaged
94553,2025-11-22,Bad Quality
436,2025-08-27,Not Needed
85037,2025-08-12,Bad Quality
80704,2025-07-11,Not Needed
32000,2025-10-17,Not Needed
90199,2025-11-27,Damaged
39697,2025-08-15,Damaged
117584,2025-07-22,Damaged
58084,2025-11-18,Not Needed
5282,2025-10-01,Not Needed
71137,2025-06-20,Not Needed
56489,2025-11-22,Damaged
117269,2025-02-13,Damaged
27522,2025-09-03,Not Needed
85280,2024-06-23,Wrong Item
974,2025-10-31,Not Needed
20116,2025-08-29,Wrong Item
61796,2025-05-05,Damaged
81900,2025-09-27,Wrong Item
31278,2025-06-02,Wrong Item
102280,2025-10-01,Damaged
40310,2025-11-06,Bad Quality
88459,2025-11-15,Not Needed
13924,2025-10-17,Damaged
23591,2025-06-21,Not Needed
11693,2025-01-25,Wrong Item
80830,2025-11-20,Wrong Item
84269,2025-09-07,Wrong Item
50813,2025-07-15,Damaged
18962,2024-04-03,Bad Quality
110358,2025-08-29,Damaged
23275,2025-09-27,Not Needed
36857,2025-05-28,Not Needed
86924,2024-11-12,Damaged
89939,2025-11-21,Not Needed
83651,2024-03-15,Bad Quality
27895,2025-03-05,Not Needed
66068,2024-11-13,Not Needed
62965,2024-03-03,Wrong Item
63424,2025-06-04,Damaged
14439,2025-10-21,Damaged
6318,2025-10-25,Bad Quality
43961,2025-07-27,Damaged
98949,2025-10-03,Not Needed
72898,2025-11-21,Bad Quality
108295,2025-09-28,Not Needed
63897,2025-06-06,Not Needed
14867,2025-01-17,Damaged
4291,2025-11-27,Not Needed
72718,2024-06-14,Not Needed
72148,2025-05-14,Wrong Item
101614,2025-05-04,Wrong Item
77158,2025-09-10,Damaged
42965,2024-12-14,Bad Quality
43581,2025-10-11,Not Needed
109656,2025-11-22,Not Needed
89445,2025-05-17,Wrong Item
64121,2025-07-26,Wrong Item
58173,2025-10-25,Damaged
19861,2025-01-31,Wrong Item
38748,2025-11-27,Bad Quality
23040,2024-10-03,Damaged
75485,2024-08-24,Bad Quality
12444,2025-11-27,Damaged
8493,2025-05-25,Bad Quality
75261,2025-06-05,Bad Quality
84321,2024-11-10,Not Needed
20890,2024-11-10,Not Needed
58635,2025-11-06,Wrong Item
42868,2025-01-19,Wrong Item
108845,2024-12-29,Not Needed
39822,2025-11-03,Not Needed
107369,2025-10-27,Wrong Item
33109,2025-08-31,Wrong Item
2768,2025-11-11,Damaged
70774,2025-10-18,Bad Quality
87559,2025-06-26,Wrong Item
83491,2024-07-01,Not Needed
45108,2025-02-22,Not Needed
4900,2025-10-29,Wrong Item
26485,2025-07-28,Wrong Item
38091,2025-09-12,Bad Quality
74278,2025-07-10,Bad Quality
25270,2025-10-10,Damaged
53864,2025-01-11,Bad Quality
102138,2024-11-28,Not Needed
90598,2025-09-17,Wrong Item
39921,2025-11-10,Wrong Item
83033,2025-11-07,Wrong Item
105330,2025-02-20,Bad Quality
110142,2025-11-14,Wrong Item
45995,2024-09-17,Bad Quality
20877,2025-08-20,Not Needed
6176,2025-09-22,Damaged
53373,2025-11-17,Damaged
93683,2025-06-29,Wrong Item
29896,2024-04-16,Not Needed
87618,2025-11-19,Damaged
91107,2024-11-29,Wrong Item
4805,2025-04-05,Wrong Item
102586,2025-07-21,Wrong Item
38107,2025-03-27,Not Needed
82825,2025-05-11,Damaged
104839,2024-09-06,Wrong Item
42415,2025-09-10,Not Needed
90,2025-08-05,Not Needed
115579,2025-06-10,Bad Quality
7336,2025-11-25,Wrong Item
72600,2025-10-25,Wrong Item
85940,2025-07-13,Bad Quality
45748,2024-03-24,Wrong Item
658,2025-07-23,Bad Quality
46682,2025-11-05,Bad Quality
66093,2025-08-02,Bad Quality
119287,2025-11-06,Damaged
58595,2025-10-16,Bad Quality
106021,2025-11-17,Wrong Item
7797,2025-11-10,Bad Quality
26700,2025-11-18,Not Needed
24087,2025-02-12,Damaged
68328,2025-11-24,Wrong Item
76594,2024-11-30,Not Needed
101021,2025-11-11,Bad Quality
65613,2025-09-25,Wrong Item
26106,2025-09-06,Damaged
16334,2025-05-19,Bad Quality
98488,2025-02-21,Bad Quality
75955,2025-09-22,Not Needed
29943,2025-04-16,Not Needed
29380,2024-11-14,Wrong Item
99525,2025-11-25,Damaged
35242,2025-06-09,Not Needed
49883,2025-11-13,Damaged
113856,2025-06-17,Bad Quality
66175,2025-05-27,Wrong Item
59916,2025-01-03,Bad Quality
92685,2025-03-02,Damaged
1025,2025-11-11,Damaged
24088,2025-05-30,Bad Quality
91461,2025-06-23,Damaged
64099,2025-03-17,Wrong Item
27878,2025-08-20,Wrong Item
25057,2025-05-06,Not Needed
34559,2025-10-30,Damaged
65000,2025-10-07,Wrong Item
35307,2025-01-30,Bad Quality
20456,2025-08-26,Bad Quality
28118,2024-10-23,Not Needed
73048,2025-09-18,Bad Quality
29714,2025-04-21,Wrong Item
50165,2024-10-19,Damaged
65965,2025-01-13,Bad Quality
45645,2025-03-15,Bad Quality
84750,2025-11-23,Bad Quality
108657,2025-08-11,Not Needed
33875,2024-11-15,Damaged
76275,2025-07-27,Bad Quality
98710,2025-05-12,Not Needed
14754,2025-10-22,Wrong Item
15589,2025-10-13,Damaged
87770,2024-09-22,Wrong Item
20107,2025-03-27,Not Needed
101117,2024-11-10,Not Needed
73687,2025-02-10,Wrong Item
71182,2025-10-06,Wrong Item
98011,2024-07-29,Bad Quality
26390,2025-05-23,Damaged
45097,2025-08-17,Bad Quality
9491,2025-01-25,Not Needed
33435,2025-11-08,Damaged
45808,2025-10-17,Damaged
105980,2025-02-18,Damaged
91023,2025-07-14,Damaged
55857,2025-06-07,Wrong Item
51782,2025-10-27,Not Needed
15642,2024-07-03,Bad Quality
52769,2025-10-03,Not Needed
97656,2025-09-16,Bad Quality
36481,2025-04-25,Wrong Item
22070,2025-11-11,Bad Quality
79353,2025-09-18,Bad Quality
54659,2025-07-10,Damaged
23324,2025-11-16,Damaged
25495,2025-10-31,Bad Quality
38182,2025-04-27,Damaged
15613,2025-09-24,Not Needed
97665,2025-10-09,Wrong Item
111994,2025-07-04,Bad Quality
68077,2024-11-19,Wrong Item
20592,2024-10-02,Bad Quality
100264,2024-12-05,Not Needed
71069,2025-10-02,Damaged
63772,2025-05-26,Not Needed
2736,2025-02-21,Damaged
30590,2025-10-30,Wrong Item
94352,2024-10-16,Bad Quality
10749,2024-12-31,Bad Quality
103491,2025-10-09,Not Needed
75503,2025-09-26,Not Needed
37555,2024-12-15,Not Needed
53525,2025-09-09,Bad Quality
38564,2025-11-17,Bad Quality
119265,2025-11-23,Wrong Item
112228,2025-11-15,Damaged
97846,2025-03-18,Bad Quality
1186,2025-08-11,Bad Quality
42539,2025-08-01,Damaged
35208,2025-11-19,Damaged
11485,2025-11-05,Wrong Item
71830,2025-10-23,Damaged
50032,2025-07-17,Not Needed
34149,2025-02-06,Damaged
35566,2025-07-16,Wrong Item
80306,2024-12-03,Bad Quality
100922,2025-09-16,Damaged
2412,2025-09-04,Not Needed
29894,2025-01-04,Wrong Item
35784,2025-03-17,Not Needed
36886,2025-09-04,Bad Quality
30293,2025-05-23,Bad Quality
43265,2024-11-19,Damaged
63641,2025-09-12,Bad Quality
14174,2025-11-03,Bad Quality
40360,2025-06-19,Bad Quality
96925,2025-03-04,Damaged
75006,2025-08-11,Bad Quality
95004,2025-04-04,Damaged
50015,2025-07-09,Wrong Item
90956,2025-06-07,Not Needed
25094,2025-08-15,Damaged
112789,2025-10-19,Bad Quality
7603,2025-03-03,Not Needed
17287,2025-05-31,Wrong Item
115988,2025-06-24,Damaged
52372,2025-09-08,Not Needed
103518,2025-03-30,Damaged
96909,2024-09-10,Not Needed
67474,2025-10-28,Wrong Item
38804,2025-08-12,Wrong Item
31497,2025-11-23,Damaged
35722,2025-10-17,Bad Quality
36722,2025-11-06,Bad Quality
28505,2025-03-03,Damaged
99343,2025-07-18,Bad Quality
21270,2025-06-29,Wrong Item
97446,2025-11-21,Wrong Item
45623,2025-05-18,Bad Quality
88024,2024-10-21,Wrong Item
92815,2025-11-15,Damaged
81413,2025-11-22,Damaged
68099,2025-11-19,Not Needed
20702,2025-10-11,Not Needed
85880,2024-03-03,Bad Quality
3343,2025-04-27,Wrong Item
26128,2025-10-27,Bad Quality
25306,2024-10-14,Wrong Item
35838,2025-08-09,Damaged
86406,2025-09-06,Damaged
45502,2025-09-15,Bad Quality
88993,2025-04-19,Wrong Item
97619,2025-11-28,Wrong Item
119410,2024-06-12,Not Needed
69616,2025-07-29,Not Needed
111205,2025-05-28,Damaged
104524,2025-10-29,Wrong Item
31419,2025-11-17,Wrong Item
79860,2025-10-15,Not Needed
59851,2025-05-02,Damaged
99770,2025-04-23,Bad Quality
91207,2024-02-22,Not Needed
31310,2024-12-11,Wrong Item
22310,2025-08-15,Bad Quality
76315,2025-10-07,Not Needed
106389,2024-09-04,Bad Quality
116971,2024-11-12,Damaged
18586,2025-03-10,Bad Quality
89007,2025-06-03,Wrong Item
27051,2025-05-24,Not Needed
45381,2025-06-18,Damaged
48533,2025-11-19,Not Needed
2983,2025-08-17,Damaged
2633,2025-10-01,Wrong Item
109560,2024-08-23,Wrong Item
45286,2025-08-21,Wrong Item
28458,2025-10-04,Damaged
77542,2025-11-03,Not Needed
110437,2025-09-30,Damaged
22331,2025-07-23,Not Needed
7248,2025-10-11,Wrong Item
27815,2025-04-23,Damaged
492,2025-03-11,Not Needed
6702,2025-08-05,Wrong Item
30469,2025-05-23,Not Needed
93669,2025-10-16,Damaged
47100,2025-11-18,Wrong Item
76146,2025-07-17,Damaged
119552,2025-10-15,Bad Quality
103386,2025-08-21,Wrong Item
57361,2024-07-03,Not Needed
36978,2025-11-04,Wrong Item
100834,2024-10-27,Wrong Item
28648,2025-11-26,Wrong Item
111426,2024-11-27,Wrong Item
3611,2025-11-15,Bad Quality
39191,2025-10-27,Wrong Item
78891,2025-09-06,Damaged
64842,2024-09-14,Damaged
82918,2025-11-17,Wrong Item
45885,2025-06-10,Bad Quality
34439,2024-12-25,Not Needed
14149,2025-10-02,Wrong Item
63937,2024-11-04,Bad Quality
76862,2025-08-03,Damaged
93405,2025-10-15,Bad Quality
14133,2025-10-25,Not Needed
17651,2025-11-12,Not Needed
102237,2024-11-23,Damaged
3106,2025-09-29,Damaged
26515,2025-03-11,Damaged
66869,2025-11-19,Wrong Item
5094,2025-11-06,Damaged
101084,2025-11-27,Damaged
61042,2025-01-30,Bad Quality
75517,2025-07-03,Wrong Item
53744,2025-06-20,Wrong Item
95516,2025-05-22,Wrong Item
65562,2025-04-15,Damaged
108251,2025-04-18,Damaged
111712,2025-08-08,Damaged
7873,2024-10-04,Damaged
24451,2025-01-28,Not Needed
118849,2025-09-22,Bad Quality
36436,2025-10-09,Wrong Item
36288,2024-05-06,Damaged
5077,2025-11-04,Not Needed
71451,2025-01-18,Damaged
70224,2025-06-27,Wrong Item
12896,2025-10-24,Wrong Item
74144,2025-10-05,Not Needed
1545,2025-07-22,Damaged
1917,2025-04-09,Bad Quality
67846,2025-10-30,Not Needed
37181,2025-06-13,Wrong Item
1782,2025-10-07,Not Needed
59813,2025-11-04,Not Needed
103292,2025-03-20,Not Needed
19459,2025-04-07,Damaged
43968,2025-09-06,Not Needed
59888,2025-08-30,Damaged
27037,2025-01-12,Damaged
85310,2025-08-01,Bad Quality
78317,2025-10-21,Damaged
57158,2025-02-05,Damaged
55933,2024-02-05,Damaged
62548,2025-09-07,Bad Quality
81912,2025-01-30,Bad Quality
39922,2025-09-08,Wrong Item
57979,2025-07-22,Wrong Item
58136,2024-04-20,Damaged
23937,2025-08-20,Wrong Item
59008,2024-12-01,Bad Quality
48436,2025-10-10,Wrong Item
96590,2025-04-13,Wrong Item
1557,2025-06-27,Wrong Item
38356,2025-08-25,Bad Quality
85181,2025-11-26,Wrong Item
49459,2025-06-26,Bad Quality
75416,2025-08-28,Bad Quality
5475,2025-04-22,Not Needed
107685,2025-05-04,Wrong Item
41377,2025-10-19,Not Needed
105116,2025-09-15,Not Needed
119797,2025-11-07,Damaged
1909,2025-04-25,Wrong Item
45992,2025-10-12,Not Needed
15480,2025-11-27,Damaged
79288,2025-09-04,Bad Quality
106711,2025-07-23,Not Needed
112687,2025-08-10,Wrong Item
83906,2025-11-21,Damaged
8233,2025-03-03,Wrong Item
104612,2025-08-25,Wrong Item
29731,2025-11-21,Wrong Item
36954,2025-02-19,Wrong Item
109885,2024-11-30,Bad Quality
11769,2025-11-22,Damaged
89739,2024-08-18,Not Needed
90732,2024-09-07,Damaged
109940,2025-08-07,Damaged
32669,2025-11-01,Bad Quality
4100,2025-09-24,Not Needed
101419,2024-12-18,Bad Quality
55213,2025-02-23,Wrong Item
15500,2025-08-06,Wrong Item
56376,2024-10-13,Wrong Item
100465,2025-05-28,Bad Quality
37463,2025-03-09,Damaged
9706,2025-08-21,Not Needed
96790,2025-05-27,Damaged
61893,2025-01-25,Wrong Item
34673,2025-08-06,Wrong Item
32619,2025-05-30,Wrong Item
1465,2025-03-01,Wrong Item
96404,2024-10-30,Not Needed
34819,2025-02-15,Damaged
70947,2025-11-28,Damaged
65647,2024-05-06,Bad Quality
45678,2024-11-06,Not Needed
99882,2024-04-15,Wrong Item
69106,2024-11-20,Not Needed
4808,2024-11-04,Bad Quality
101125,2025-11-28,Wrong Item
86490,2025-09-23,Not Needed
44890,2025-11-02,Damaged
71296,2025-01-04,Wrong Item
105563,2025-07-29,Not Needed
57100,2025-01-20,Damaged
50602,2024-05-17,Damaged
82983,2025-05-25,Bad Quality
114807,2025-10-12,Bad Quality
2717,2024-10-25,Not Needed
57402,2025-05-24,Bad Quality
116698,2025-09-15,Wrong Item
18994,2025-11-16,Wrong Item
81246,2024-11-22,Bad Quality
93024,2024-03-03,Damaged
50992,2024-09-03,Damaged
105787,2025-08-10,Damaged
85974,2025-01-30,Damaged
84563,2024-12-29,Bad Quality
14663,2025-04-27,Not Needed
112960,2025-03-27,Not Needed
98366,2025-10-29,Wrong Item
13612,2024-03-21,Not Needed
24775,2025-02-07,Wrong Item
92222,2025-07-29,Bad Quality
108870,2025-08-28,Wrong Item
8783,2025-11-06,Wrong Item
21138,2025-11-26,Wrong Item
115432,2025-10-11,Not Needed
20790,2025-11-24,Not Needed
96113,2025-08-20,Bad Quality
24532,2025-08-22,Bad Quality
62742,2025-04-21,Wrong Item
51547,2025-06-18,Not Needed
63292,2024-12-11,Not Needed
97040,2025-10-23,Wrong Item
7037,2025-11-11,Not Needed
8085,2025-10-07,Not Needed
95679,2025-11-26,Damaged
58848,2025-07-02,Damaged
117925,2025-04-19,Damaged
31750,2025-10-30,Damaged
92837,2025-09-14,Wrong Item
31275,2024-10-15,Damaged
10301,2025-03-25,Bad Quality
59159,2024-11-13,Not Needed
1913,2025-11-09,Wrong Item
110631,2024-11-18,Damaged
4838,2024-07-14,Not Needed
97008,2025-03-12,Damaged
6965,2025-03-12,Bad Quality
33984,2025-01-13,Damaged
24917,2024-10-09,Wrong Item
6356,2024-11-27,Damaged
81930,2025-03-28,Damaged
95802,2024-06-14,Bad Quality
41949,2025-08-04,Damaged
23554,2024-11-04,Damaged
82133,2025-11-22,Not Needed
102757,2025-11-18,Bad Quality
6469,2025-11-13,Damaged
104485,2025-04-26,Not Needed
76849,2025-04-29,Wrong Item
55329,2025-04-22,Bad Quality
12627,2024-12-11,Damaged
98330,2025-11-07,Bad Quality
108146,2024-09-30,Not Needed
116211,2024-09-16,Not Needed
47687,2025-08-28,Damaged
113732,2025-10-27,Damaged
112416,2025-05-20,Damaged
111605,2024-07-18,Not Needed
47073,2025-09-28,Damaged
31768,2025-07-19,Damaged
87214,2025-11-15,Bad Quality
89230,2025-06-09,Damaged
181,2025-08-24,Wrong Item
6603,2025-03-17,Bad Quality
38355,2024-09-19,Damaged
114559,2025-07-22,Not Needed
40769,2024-06-05,Wrong Item
15422,2025-11-12,Bad Quality
16348,2024-04-17,Bad Quality
100702,2025-06-28,Damaged
46785,2025-11-02,Damaged
32590,2024-12-30,Damaged
7667,2025-11-26,Bad Quality
75874,2024-10-27,Wrong Item
4063,2025-03-18,Bad Quality
24130,2025-10-29,Not Needed
101539,2025-10-26,Bad Quality
42538,2024-10-23,Damaged
33164,2025-11-04,Wrong Item
2616,2025-10-04,Damaged
22935,2025-11-21,Damaged
101548,2025-04-15,Not Needed
102937,2025-06-07,Wrong Item
58432,2025-09-24,Damaged
108828,2025-04-29,Wrong Item
90046,2025-02-28,Not Needed
44831,2025-11-02,Bad Quality
94516,2025-06-18,Damaged
79857,2025-06-26,Bad Quality
109931,2025-04-13,Wrong Item
80211,2025-06-05,Damaged
44239,2025-03-06,Wrong Item
60141,2025-01-22,Bad Quality
39284,2024-04-02,Wrong Item
117149,2025-04-15,Not Needed
53912,2025-10-19,Wrong Item
112111,2025-07-12,Not Needed
45220,2025-05-06,Not Needed
111877,2025-11-04,Damaged
32215,2025-11-16,Wrong Item
67143,2025-08-28,Bad Quality
115791,2025-09-08,Damaged
80930,2025-08-11,Wrong Item
56633,2025-11-23,Not Needed
6795,2025-02-16,Bad Quality
18749,2025-09-08,Damaged
22104,2025-11-08,Not Needed
2795,2024-08-14,Damaged
109018,2025-05-28,Not Needed
52912,2025-07-09,Wrong Item
70139,2025-11-23,Wrong Item
79840,2025-04-14,Not Needed
84471,2025-10-24,Bad Quality
29026,2025-06-30,Not Needed
3649,2025-06-03,Damaged
15545,2025-10-27,Not Needed
111876,2025-08-23,Not Needed
110705,2024-11-21,Wrong Item
103011,2025-11-17,Wrong Item
52420,2024-10-06,Damaged
117232,2023-12-30,Bad Quality
37430,2024-12-04,Bad Quality
98142,2025-10-12,Bad Quality
102030,2025-10-29,Bad Quality
77713,2024-09-06,Bad Quality
105072,2025-05-12,Not Needed
18940,2024-10-08,Not Needed
1908,2025-08-08,Damaged
6372,2025-11-18,Damaged
8802,2025-09-06,Not Needed
56112,2025-08-03,Bad Quality
60048,2025-07-10,Not Needed
38776,2025-05-11,Damaged
115129,2025-06-18,Damaged
54023,2024-11-27,Wrong Item
76128,2025-11-27,Damaged
60025,2025-10-17,Damaged
4243,2025-07-13,Not Needed
118580,2025-11-26,Not Needed
105510,2025-03-10,Not Needed
117732,2025-11-05,Damaged
1766,2025-05-26,Not Needed
46364,2024-06-16,Wrong Item
63148,2025-11-17,Damaged
11432,2025-09-11,Damaged
64122,2025-09-26,Not Needed
90319,2025-07-14,Wrong Item
59828,2025-10-21,Bad Quality
44308,2024-10-15,Not Needed
23532,2025-10-14,Wrong Item
23625,2025-10-24,Damaged
88104,2025-10-26,Not Needed
77887,2025-11-11,Not Needed
14659,2025-09-14,Bad Quality
63249,2025-05-25,Bad Quality
63860,2025-05-15,Bad Quality
32616,2025-03-17,Not Needed
1456,2025-10-12,Wrong Item
14523,2025-10-19,Damaged
21615,2024-07-15,Not Needed
81560,2024-08-23,Not Needed
26476,2025-11-19,Not Needed
23846,2025-09-07,Not Needed
10217,2025-11-21,Damaged
43021,2025-08-05,Not Needed
102287,2025-03-13,Wrong Item
95619,2025-01-14,Damaged
80272,2025-11-09,Damaged
67260,2025-10-15,Wrong Item
55059,2025-11-13,Damaged
60515,2025-06-07,Not Needed
96642,2025-08-24,Bad Quality
76259,2025-09-21,Wrong Item
30398,2025-07-07,Wrong Item
113694,2025-10-10,Not Needed
245,2025-11-14,Wrong Item
56620,2024-10-01,Not Needed
76978,2024-10-05,Bad Quality
2657,2025-10-21,Damaged
86359,2025-04-14,Not Needed
59999,2025-10-11,Damaged
74875,2025-08-30,Bad Quality
113909,2025-09-26,Not Needed
40794,2025-09-30,Bad Quality
119878,2025-08-08,Damaged
42403,2025-04-23,Not Needed
9173,2025-11-02,Damaged
111591,2025-08-27,Wrong Item
37899,2025-09-06,Damaged
7238,2025-10-12,Damaged
66350,2025-05-08,Not Needed
18869,2025-08-05,Not Needed
9890,2025-11-16,Damaged
15509,2025-06-24,Wrong Item
90138,2025-03-14,Wrong Item
77781,2025-05-08,Wrong Item
72874,2025-05-21,Wrong Item
92071,2025-04-27,Wrong Item
78652,2025-09-03,Wrong Item
44405,2024-11-11,Bad Quality
42180,2025-07-22,Bad Quality
108525,2025-06-07,Bad Quality
110154,2025-04-09,Bad Quality
85174,2025-10-22,Bad Quality
98877,2025-09-22,Bad Quality
89772,2025-06-12,Wrong Item
100380,2025-10-14,Damaged
102814,2025-06-06,Damaged
15219,2024-10-08,Damaged
67863,2024-08-20,Bad Quality
56747,2025-10-02,Wrong Item
72834,2025-05-22,Wrong Item
52332,2025-10-27,Wrong Item
3477,2024-03-21,Wrong Item
109963,2025-10-26,Damaged
3352,2024-08-31,Bad Quality
99020,2025-05-17,Wrong Item
18931,2025-04-28,Not Needed
113457,2025-10-13,Bad Quality
33569,2025-07-22,Wrong Item
113583,2025-11-17,Not Needed
41691,2024-11-20,Damaged
59460,2024-09-29,Not Needed
20839,2025-05-19,Wrong Item
109068,2025-11-06,Not Needed
117564,2025-09-06,Not Needed
62487,2025-11-23,Bad Quality
